Entry	Reviewed	Cofactor	EC number	Organism (ID)
B0UU49	reviewed		1.7.1.13	228400
B0UWE8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	228400
B0UWQ4	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	228400
B0UWU3	reviewed	COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000255|HAMAP-Rule:MF_01601}; Note=Binds 1 NADP(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_01601};	5.1.3.20	228400
B0UWV8	reviewed		1.1.1.25	228400
B0V5G8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	509173
B0V684	reviewed		1.2.1.38	509173
B0V6F3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	509173
B0V707	reviewed		1.1.1.25	509173
B0V744	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00037};	1.3.1.98	509173
B0V862	reviewed		1.1.1.94	509173
B0V8H2	reviewed		1.2.1.70	509173
B0V9I9	reviewed		1.4.1.21	509173
B0VA26	reviewed		1.17.1.8	509173
B0VBC6	reviewed		1.7.1.13	509173
B0VDX7	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	509173
B0VKB4	reviewed		1.1.1.94	509170
B0VKP5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	509170
B0VMU8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	509170
B0VPN2	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	509170
B0VPZ8	reviewed		1.17.1.8	509170
B0VQB5	reviewed		1.1.1.25	509170
B0VQK3	reviewed		1.2.1.38	509170
B0VRK7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00037};	1.3.1.98	509170
B0VTW7	reviewed		1.2.1.70	509170
B0VUX1	reviewed		1.7.1.13	509170
B0XNR0	reviewed		1.1.1.307	451804
B0XSI3	reviewed		1.1.1.330	451804
B0Y7C3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_03018};	1.14.13.9	451804
B0Z4L2	reviewed		7.1.1.-	3940
B0Z4L3	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	3940
B0Z4L4	reviewed		7.1.1.-	3940
B0Z4S2	reviewed		7.1.1.-	3940
B0Z4S7	reviewed		7.1.1.-	3940
B0Z4S8	reviewed		7.1.1.-	3940
B0Z4T1	reviewed		7.1.1.-	3940
B0Z4U6	reviewed		7.1.1.-	3942
B0Z4U7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	3942
B0Z4U8	reviewed		7.1.1.-	3942
B0Z506	reviewed		7.1.1.-	3942
B0Z511	reviewed		7.1.1.-	3942
B0Z512	reviewed		7.1.1.-	3942
B0Z515	reviewed		7.1.1.-	3942
B0Z530	reviewed		7.1.1.-	482428
B0Z531	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	482428
B0Z532	reviewed		7.1.1.-	482428
B0Z590	reviewed		7.1.1.-	482428
B0Z595	reviewed		7.1.1.-	482428
B0Z596	reviewed		7.1.1.-	482428
B0Z599	reviewed		7.1.1.-	482428
B0Z5B4	reviewed		7.1.1.-	482429
B0Z5B5	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	482429
B0Z5B6	reviewed		7.1.1.-	482429
B0Z5H4	reviewed		7.1.1.-	482429
B0Z5H9	reviewed		7.1.1.-	482429
B0Z5I0	reviewed		7.1.1.-	482429
B0Z5I3	reviewed		7.1.1.-	482429
B1A938	reviewed		7.1.1.-	3649
B1A939	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	3649
B1A940	reviewed		7.1.1.-	3649
B1A981	reviewed		7.1.1.-	3649
B1A986	reviewed		7.1.1.-	3649
B1A987	reviewed		7.1.1.-	3649
B1A990	reviewed		7.1.1.-	3649
B1B557	reviewed	COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000250|UniProtKB:P29475}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P29475}; Note=Binds 1 FAD. {ECO:0000250|UniProtKB:P29475}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000250|UniProtKB:P29475}; Note=Binds 1 FMN. {ECO:0000250|UniProtKB:P29475};	1.14.13.39	7091
B1GVX4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:H3JQW0}; Note=Binds 1 FAD per subunit. {ECO:0000250|UniProtKB:H3JQW0};	1.14.13.-	332648
B1GVX6	reviewed		1.-.-.-	332648
B1GYR2	reviewed		1.2.1.38	1408204
B1GZT3	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	1408204
B1H060	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	1408204
B1HNY3	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	444177
B1HQJ3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	444177
B1HQZ7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	444177
B1HR99	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	444177
B1HRX9	reviewed		1.5.1.5; 3.5.4.9	444177
B1HT97	reviewed		1.1.1.94	444177
B1HTD1	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	444177
B1HTF0	reviewed		1.17.1.8	444177
B1HUI4	reviewed		1.1.1.25	444177
B1HVD8	reviewed		1.2.1.70	444177
B1HXC1	reviewed	COFACTOR: Name=siroheme; Xref=ChEBI:CHEBI:60052; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 siroheme per subunit. {ECO:0000255|HAMAP-Rule:MF_01540}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 [4Fe-4S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01540};	1.8.1.2	444177
B1I1C5	reviewed		1.2.1.38	477974
B1I258	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	477974
B1I2I8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	477974
B1I3D5	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	477974
B1I4J1	reviewed		1.2.1.70	477974
B1I9F8	reviewed		1.1.1.94	487214
B1I9N6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	487214
B1IBA6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	487214
B1IBN7	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	487214
B1ICH5	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	487214
B1ICH7	reviewed		1.1.1.25	487214
B1ICI9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00037};	1.3.1.98	487214
B1ICX7	reviewed		1.17.1.8	487214
B1IFW4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00037};	1.3.1.98	498213
B1II57	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	498213
B1IIW9	reviewed		1.5.1.5; 3.5.4.9	498213
B1IMN2	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	498213
B1IPB3	reviewed		1.6.5.2	481805
B1IQ18	reviewed		1.1.1.25	481805
B1IQ64	reviewed		1.1.1.282	481805
B1IQN5	reviewed		1.7.1.7	481805
B1IRD0	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01414};	1.6.5.2	481805
B1IRE5	reviewed		1.17.1.8	481805
B1IU47	reviewed		1.7.1.13	481805
B1IU77	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01541}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01541}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01541}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01541};	1.8.1.2	481805
B1IU78	reviewed	COFACTOR: Name=siroheme; Xref=ChEBI:CHEBI:60052; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 siroheme per subunit. {ECO:0000255|HAMAP-Rule:MF_01540}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 [4Fe-4S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01540};	1.8.1.2	481805
B1IU83	reviewed		1.2.1.70	481805
B1IV68	reviewed		1.1.1.79; 1.1.1.81	481805
B1IV93	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	481805
B1IVB6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	481805
B1IVL9	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	481805
B1IWC4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	481805
B1IXB6	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	481805
B1IZ72	reviewed		1.5.1.5; 3.5.4.9	481805
B1IZH2	reviewed	COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000255|HAMAP-Rule:MF_01601}; Note=Binds 1 NADP(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_01601};	5.1.3.20	481805
B1IZI2	reviewed		1.1.1.94	481805
B1IZL7	reviewed		1.1.1.130	481805
B1IZP1	reviewed		1.1.1.79; 1.1.1.81	481805
B1J256	reviewed		1.17.1.8	390235
B1J2D7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	390235
B1J4S1	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	390235
B1J554	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	390235
B1J615	reviewed		1.7.1.13	390235
B1J675	reviewed		1.5.1.5; 3.5.4.9	390235
B1JAT7	reviewed		1.1.1.94	390235
B1JBQ4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	390235
B1JE24	reviewed		1.2.1.38	390235
B1JEP7	reviewed		1.2.1.70	390235
B1JGG7	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	502800
B1JH01	reviewed		1.1.1.79; 1.1.1.81	502800
B1JHI9	reviewed		1.5.1.5; 3.5.4.9	502800
B1JIU3	reviewed		1.6.5.2	502800
B1JJI3	reviewed		1.1.1.25	502800
B1JK04	reviewed	COFACTOR: Name=siroheme; Xref=ChEBI:CHEBI:60052; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 siroheme per subunit. {ECO:0000255|HAMAP-Rule:MF_01540}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 [4Fe-4S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01540};	1.8.1.2	502800
B1JK64	reviewed		1.7.1.7	502800
B1JKZ4	reviewed		1.17.1.8	502800
B1JNA9	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	502800
B1JQ26	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	502800
B1JQ50	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	502800
B1JQF1	reviewed		1.7.1.13	502800
B1JQG4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	502800
B1JQV5	reviewed		1.1.1.94	502800
B1JQW4	reviewed	COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000255|HAMAP-Rule:MF_01601}; Note=Binds 1 NADP(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_01601};	5.1.3.20	502800
B1JUE4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	406425
B1JUS5	reviewed		1.2.1.70	406425
B1JV19	reviewed		1.5.1.5; 3.5.4.9	406425
B1JVG6	reviewed		1.17.1.8	406425
B1JVQ4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	406425
B1JW12	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	406425
B1JXG4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00037};	1.3.1.98	406425
B1JXS7	reviewed	COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000255|HAMAP-Rule:MF_01601}; Note=Binds 1 NADP(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_01601};	5.1.3.20	406425
B1JYK1	reviewed		1.7.1.13	406425
B1JZ57	reviewed		1.1.1.94	406425
B1K077	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	406425
B1KBY1	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	406425
B1KD01	reviewed		1.1.1.25	392500
B1KDU4	reviewed		1.2.1.70	392500
B1KE86	reviewed	COFACTOR: Name=siroheme; Xref=ChEBI:CHEBI:60052; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 siroheme per subunit. {ECO:0000255|HAMAP-Rule:MF_01540}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01540}; Note=Binds 1 [4Fe-4S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01540};	1.8.1.2	392500
B1KKS1	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	392500
B1KLT9	reviewed		1.5.1.5; 3.5.4.9	392500
B1KND3	reviewed		1.2.1.38	392500
B1KNT7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	392500
B1KQ10	reviewed		1.1.1.94	392500
B1KQZ0	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	392500
B1KRS8	reviewed		1.17.1.8	392500
B1KT47	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	498214
B1KWL5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00183}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00183};	1.1.1.267	498214
B1KX91	reviewed		1.1.1.25	498214
B1KZC8	reviewed		1.5.1.5; 3.5.4.9	498214
B1L271	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00037};	1.3.1.98	498214
B1L5G9	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	374847
B1L7K1	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00497}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00497};	1.1.1.261	374847
B1L7X2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	126740
B1L8U5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	126740
B1L944	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01408}; Note=Binds 4 FAD per tetramer. Each FAD binding site is formed by three monomers. {ECO:0000255|HAMAP-Rule:MF_01408};	2.1.1.148	126740
B1L9E3	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	126740
B1LAP2	reviewed		1.2.1.38	126740
B1LAQ6	reviewed		1.5.1.5; 3.5.4.9	126740
B1LAU0	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	126740
B1LAW8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00037};	1.3.1.98	126740
B1LB32	reviewed		1.4.1.21	126740
B1LBR0	reviewed		1.17.1.8	126740
B1LCN9	reviewed		1.7.1.13	126740
B1LE44	reviewed		1.1.1.282	439855
B1LFW1	reviewed		1.17.1.8	439855
B1LFY0	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01414};	1.6.5.2	439855
B1LG40	reviewed		1.7.1.7	439855
B1LGN8	reviewed		1.1.1.25	439855
B1LH90	reviewed		1.2.1.70	439855
B1LIY1	reviewed		1.1.1.79; 1.1.1.81	439855
B1LJ00	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	439855
B1LJB3	reviewed		1.1.1.79; 1.1.1.81	439855
B1LJD7	reviewed		1.1.1.130	439855
B1LK47	reviewed		1.1.1.94	439855
B1LK58	reviewed	COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000255|HAMAP-Rule:MF_01601}; Note=Binds 1 NADP(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_01601};	5.1.3.20	439855
B1LKE8	reviewed		1.5.1.5; 3.5.4.9	439855
B1LLT5	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	439855
B1LLU9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	439855
