Entry	Reviewed	Cofactor	EC number	Organism (ID)
Q2RSB4	reviewed		7.1.1.1	269796
Q2RTI8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	269796
Q2RU27	reviewed		7.1.1.-	269796
Q2RU32	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	269796
Q2RU39	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	269796
Q2RUU0	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00577}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00577};	4.2.1.49	269796
Q2RV53	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	269796
Q2RVV5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	269796
Q2RXG7	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	269796
Q2RYV5	reviewed		7.1.1.-	309807
Q2S0M8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	309807
Q2S0U3	reviewed		1.1.1.290	309807
Q2S2D3	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	309807
Q2S2H6	reviewed		1.1.1.94	309807
Q2S2I4	reviewed		1.1.1.94	309807
Q2S2K9	reviewed		7.1.1.-	309807
Q2S2L3	reviewed		7.1.1.-	309807
Q2S459	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	309807
Q2S4R2	reviewed		1.1.1.27	309807
Q2S5J2	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	7.1.1.-	309807
Q2SD47	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	349521
Q2SDI1	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	349521
Q2SEP6	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00577}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00577};	4.2.1.49	349521
Q2SGY7	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	349521
Q2SIH7	reviewed		1.1.1.94	349521
Q2SIP7	reviewed		7.2.1.1	349521
Q2SJD6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	349521
Q2SJQ9	reviewed		1.1.1.290	349521
Q2SMF5	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	349521
Q2SMM6	reviewed		1.17.1.8	349521
Q2SRE1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	340047
Q2SRN2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	340047
Q2SS13	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	340047
Q2SS50	reviewed		1.1.1.27	340047
Q2ST93	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	340047
Q2SUH7	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	271848
Q2SV62	reviewed		1.3.1.9	271848
Q2SX03	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	271848
Q2SXN9	reviewed		1.2.1.71	271848
Q2SYH7	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250};	5.1.3.25	271848
Q2SZ01	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	271848
Q2SZ94	reviewed		1.17.1.8	271848
Q2SZM5	reviewed		7.1.1.-	271848
Q2SZM7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	271848
Q2SZN4	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	271848
Q2SZN5	reviewed		7.1.1.-	271848
Q2T1H1	reviewed		1.1.1.94	271848
Q2T559	reviewed		1.4.1.21	271848
Q2T6D0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00750};	1.1.99.1; 1.2.1.8	271848
Q2T7H6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	271848
Q2T9E1	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00627};	1.1.1.103	271848
Q2TGY1	reviewed		7.1.1.2	272460
Q2TGY2	reviewed		7.1.1.2	36722
Q2TGY3	reviewed		7.1.1.2	74864
Q2TGY4	reviewed		7.1.1.2	9651
Q2TGY5	reviewed		7.1.1.2	29067
Q2TGY6	reviewed		7.1.1.2	45781
Q2TQ12	reviewed		7.1.1.2	109475
Q2TQ13	reviewed		7.1.1.2	307108
Q2TQ14	reviewed		7.1.1.2	148965
Q2TQ15	reviewed		7.1.1.2	128151
Q2TQ17	reviewed		7.1.1.2	307107
Q2TQ18	reviewed		7.1.1.2	458326
Q2TQ19	reviewed		7.1.1.2	307106
Q2TQ20	reviewed		7.1.1.2	128150
Q2TW69	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250};	3.2.1.22	510516
Q2UEK6	reviewed		1.1.-.-	510516
Q2UFN3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255};	1.6.2.2	510516
Q2UH56	reviewed		1.1.1.272	510516
Q2UKD0	reviewed		1.1.1.307	510516
Q2V091	reviewed		7.1.1.2	9860
Q2V0A4	reviewed		7.1.1.2	9870
Q2VEC5	reviewed		7.1.1.-	4113
Q2VEC6	reviewed		7.1.1.-	4113
Q2VEC7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	4113
Q2VEC8	reviewed		7.1.1.-	4113
Q2VED0	reviewed		7.1.1.-	4113
Q2VED3	reviewed		7.1.1.-	4113
Q2VEH3	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	4113
Q2VEH4	reviewed		7.1.1.-	4113
Q2VEX9	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250}; Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000250}; Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};	5.2.1.13	4039
Q2VZV2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	342108
Q2W015	reviewed		1.1.1.94	342108
Q2W0G3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	342108
Q2W3I5	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	342108
Q2W3J2	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	342108
Q2W3J7	reviewed		7.1.1.-	342108
Q2W4D9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	342108
Q2WB09	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	342108
Q2Y6B0	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	323848
Q2Y7Q8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	323848
Q2Y9Z2	reviewed		1.1.1.94	323848
Q2YA19	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	323848
Q2YA26	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	323848
Q2YA93	reviewed		7.1.1.-	323848
Q2YA96	reviewed		7.1.1.-	323848
Q2YA98	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	323848
Q2YAA3	reviewed		7.1.1.-	323848
Q2YAA4	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	323848
Q2YAA5	reviewed		7.1.1.-	323848
Q2YAU5	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01024}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01024};	1.1.1.23	323848
Q2YB61	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	323848
Q2YBB7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	323848
Q2YBT6	reviewed		1.17.1.8	323848
Q2YG58	reviewed		7.1.1.2	118797
Q2YIL8	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00577}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00577};	4.2.1.49	359391
Q2YJN7	reviewed		1.17.1.8	359391
Q2YL58	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	359391
Q2YLR3	reviewed		1.1.1.94	359391
Q2YLZ6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	359391
Q2YMP8	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00804}; Note=Binds 2 potassium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00804};	1.2.1.8	359391
Q2YNC8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	359391
Q2YNF3	reviewed		7.1.1.-	359391
Q2YNF5	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	359391
Q2YNL7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	359391
Q2YPB8	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01024}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01024};	1.1.1.23	359391
Q2YQ23	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	359391
Q2YR43	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	359391
Q2YU60	reviewed		6.3.1.5	273036
Q2YU70	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	273036
Q2YUF1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	273036
Q2YV20	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	273036
Q2YV38	reviewed		1.1.1.27	273036
Q2YVK2	reviewed		1.11.1.26	273036
Q2YVL6	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_01964};	1.1.1.205	273036
Q2YWF6	reviewed		1.1.1.27	273036
Q2YWJ5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00750};	1.1.99.1; 1.2.1.8	273036
Q2YWX6	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	273036
Q2YXL7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	273036
Q2YXX3	reviewed		1.17.1.8	273036
Q2YY82	reviewed		1.1.1.94	273036
Q2YY89	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	273036
Q2YYT1	reviewed	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000250}; Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250}; Note=Binds 4 [4Fe-4S] clusters. {ECO:0000250}; COFACTOR: Name=Mo-bis(molybdopterin guanine dinucleotide); Xref=ChEBI:CHEBI:60539; Evidence={ECO:0000250}; Note=Binds 1 molybdenum-bis(molybdopterin guanine dinucleotide) (Mo-bis-MGD) cofactor per subunit. {ECO:0000250};	1.17.1.9	273036
Q30PD7	reviewed		1.17.1.8	326298
Q30PH9	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	326298
Q30PI7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	326298
Q30PI9	reviewed		7.1.1.-	326298
Q30PJ2	reviewed		7.1.1.-	326298
Q30QV9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	326298
Q30QX3	reviewed		1.1.1.94	326298
Q30RK2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	326298
Q30RL8	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	326298
Q30RT3	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	326298
Q30S58	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_02086}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_02086}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_02086};	1.1.1.262	326298
Q30TA4	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01024}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01024};	1.1.1.23	326298
Q30WD0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01033}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01033};	1.1.1.85	207559
Q30WH4	reviewed		1.1.1.94	207559
Q30Y32	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	207559
Q30ZK6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	207559
Q30ZK7	reviewed		1.17.1.8	207559
Q312C5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	207559
Q313T7	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01024}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01024};	1.1.1.23	207559
Q31651	reviewed		7.1.1.2	8849
Q31792	reviewed		7.1.1.-	48387
Q31849	reviewed		7.1.1.-	4214
